"","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038"
"55",0.006842409182987,0.0068984776798429,0.00695406910497186,0.00700917865613651,0.00706380180827962,0.00711793430888002,0.00717157217322721,0.00722471167962326,0.00727734936452053,0.00732948201760355,0.00738110667682254,0.00743222062338661,0.00748282137672349,0.00753290668941303,0.00758247454210103,0.00763152313839983,0.00768005089978177,0.00772805646047129,0.0077755386623413,0.00782249654981916,0.00786892936480702,0.00791483654162166,0.00796021770195807,0.00800507264988113,0.00804940136684946,0.0080932040067751,0.0081364808911228,0.00817923250405205,0.0082214594876051,0.00826316263694394
"56",0.00738611605715707,0.00745783748938217,0.00752922498093934,0.00760027121441539,0.00767096914623244,0.00774131200364157,0.00781129328158331,0.00788090673942393,0.00795014639757614,0.00801900653401273,0.0080874816806814,0.00815556661982874,0.00822325638024097,0.00829054623340908,0.00835743168962563,0.00842390849402005,0.00848997262253943,0.00855562027788101,0.00862084788538305,0.00868565208887967,0.00875002974652596,0.00881397792659848,0.00887749390327668,0.00894057515241054,0.00900321934727904,0.00906542435434429,0.00912718822900568,0.00918850921135854,0.009249385721961,0.00930981635761334
"57",0.00797128821760081,0.00806012212453401,0.00814881244477923,0.00823734986784618,0.00832572534189795,0.00841393007241736,0.00850195552069833,0.00858979340217097,0.00867743568456879,0.00876487458594639,0.00885210257255576,0.00893911235658912,0.00902589689379615,0.00911244938098327,0.0091987632534021,0.00928483218203475,0.00937065007078266,0.00945621105356585,0.0095415094913395,0.00962653996903391,0.00971129729242432,0.0097957764849368,0.00987997278439557,0.00996388163971797,0.0100474987075621,0.0101308198489329,0.0102138411257508,0.0102965587973894,0.010378969317185,0.0104610693289242
"58",0.00860090104102211,0.00870837493562928,0.00881594477769946,0.00892359992559716,0.0090313299724253,0.00913912474633939,0.00924697431065453,0.00935486896375347,0.00946279923880356,0.00957075590329031,0.00967872995837549,0.00978671263808706,0.00989469540834868,0.0100026699658562,0.010110628236808,0.0102185623754971,0.0103264647627708,0.010434328004366,0.0105421449291259,0.0106499085871054,0.0107576122475707,0.0108652493969,0.0109728137363917,0.0110802991799847,0.0111876998518982,0.0112950100841951,0.0114022244142755,0.0115093375823055,0.0116163445285853,0.0117232403908627
"59",0.00927812232448979,0.00940582815827913,0.00953392007825412,0.00966238689092751,0.00979121760819707,0.00992040144924501,0.0100499278422074,0.0101797864256208,0.0103099670496529,0.0104404597771243,0.0105712548843291,0.01070234286166,0.0108337144140457,0.0109653604612074,0.0110972721377409,0.0112294407930315,0.0113618579910079,0.0114945155097415,0.0116274053408988,0.0117605196890516,0.0118938509708522,0.0120273918140804,0.0121611350565663,0.0122950737449973,0.0124292011336136,0.0125635106827976,0.0126979960575648,0.0128326511259585,0.0129674699573568,0.0131024468206952
"60",0.0100063222013753,0.0101559115717854,0.010306228559372,0.0104572622870651,0.0106090020515862,0.0107614373268523,0.010914557767134,0.0110683532099761,0.011222813678885,0.0113779293857892,0.0115336907332797,0.0116900883166358,0.0118471129256418,0.0120047555462029,0.0121630073617637,0.0123218597545374,0.0124813043065513,0.0126413328005141,0.0128019372205119,0.0129631097525382,0.0131248427848649,0.0132871289082581,0.0134499609160473,0.0136133318040513,0.0137772347703683,0.0139416632150339,0.0141066107395545,0.0142720711463203,0.0144380384379033,0.0146045068162458
"61",0.0108599667948823,0.0109622611680914,0.0111365596804667,0.011311969136985,0.0114884800428136,0.0116660830507198,0.0118447689656397,0.0120245287490001,0.0122053535227967,0.0123872345734352,0.0125701633553387,0.0127541314943279,0.0129391307907783,0.0131251532225597,0.0133121909477639,0.0135002363072261,0.0136892818268435,0.0138793202196996,0.0140703443879969,0.0142623474248048,0.0144553226156284,0.0146492634398024,0.0148441635717163,0.0150400168818769,0.0152368174378118,0.0154345595048211,0.0156332375465808,0.0158328462256046,0.0160333804035679,0.0162348351415005
"62",0.01189735938821,0.0119063595090096,0.0120288090392076,0.0122304470104011,0.0124336343365434,0.0126383637927901,0.0128446282808818,0.0130524208347951,0.0132617346261459,0.0134725629693483,0.0136848993265346,0.0138987373122386,0.014114070697847,0.0143308934158228,0.0145491995637061,0.0147689834078952,0.0149902393872132,0.015212962116266,0.0154371463885936,0.0156627871796219,0.0158898796494194,0.0161184191452621,0.0163484012040134,0.0165798215543229,0.0168126761186484,0.0170469610151078,0.0172826725591641,0.0175198072651488,0.0177583618476292,0.0179983332226233
"63",0.013099392044645,0.0130521291409197,0.0130722183889897,0.0132168365425899,0.0134486360452543,0.0136824792602665,0.0139183621066593,0.0141562806153096,0.0143962309356002,0.0146382093418361,0.0148822122394175,0.0151282361707726,0.0153762778210529,0.0156263340235939,0.0158784017651447,0.01613247819087,0.0163885606091279,0.0166466464960271,0.0169067334997678,0.0171688194447696,0.017432902335591,0.0176989803606439,0.0179670518957087,0.018237115507252,0.0185091699555538,0.0187832141976463,0.01905924739007,0.0193372688914513,0.0196172782649054,0.01989927528027
"64",0.0144477745355895,0.0143786599483755,0.0143368640168571,0.0143689395779434,0.0145378461379167,0.0148028026750094,0.015070352711232,0.0153404961214462,0.0156132328839885,0.0158885630882778,0.0161664869421795,0.0164470047791276,0.0167301170650048,0.0170158244047848,0.017304127548937,0.0175950273995964,0.0178885250165024,0.0181846216227073,0.0184833186100583,0.0187846175444565,0.0190885201708952,0.0193950284182808,0.0197041444040403,0.020015870438519,0.0203302090291707,0.0206471628845459,0.0209667349180799,0.0212889282516867,0.0216137462191609,0.0219411923693915
"65",0.0159495113465481,0.0158657900961527,0.0157997161145802,0.0157635489549805,0.0158084859139667,0.0160038785767295,0.016305133178249,0.0166095842120888,0.0169172362022844,0.0172280937733271,0.0175421616586476,0.0178594447088558,0.0181799478997366,0.0185036763400022,0.0188306352788031,0.019160830112997,0.019494266394178,0.0198309498354672,0.0201708863180675,0.0205140818975831,0.0208605428101063,0.0212102754780753,0.0215632865159035,0.0219195827353841,0.0222791711508727,0.0226420589842506,0.0230082536696721,0.0233777628580984,0.0237505944216221,0.0241267564575849
"66",0.0176116424666461,0.0175209773569952,0.0174384195763137,0.0173751450479245,0.0173446523632044,0.0174032647679779,0.0176273808451327,0.0179681808271404,0.0183128288642022,0.0186613346404004,0.0190137079404448,0.0193699586589463,0.0197300968094425,0.0200941325331753,0.020462076107618,0.0208339379547549,0.0212097286491099,0.0215894589255265,0.0219731396866999,0.022360782010461,0.022752397156814,0.0231479965747289,0.0235475919086901,0.0239511950050032,0.0243588179178614,0.0247704729151745,0.0251861724841608,0.0256059293367067,0.0260297564144944,0.0264576668939015
"67",0.0194489068905325,0.0193516273624825,0.0192608094084138,0.0191788066765839,0.0191179063639971,0.0190929699653761,0.0191659626707652,0.0194210294440768,0.0198046760787421,0.0201928640376401,0.0205856084248204,0.0209829244451418,0.0213848274142303,0.0217913327681802,0.0222024560729968,0.022618213033778,0.0230386195036339,0.0234636914923435,0.0238934451747477,0.0243278968988788,0.0247670631938245,0.0252109607773291,0.0256596065631308,0.0261130176680353,0.0265712114187286,0.0270342053583272,0.0275020172526696,0.027974665096349,0.0284521671184894,0.0289345417882663
