"","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038"
"0",0.0173142714462915,0.0167081563880813,0.016142881745562,0.015611809597127,0.0151098034261071,0.0146328608307712,0.0141778405294982,0.0137422579983716,0.0133241315801968,0.0129218660340247,0.0125341640615191,0.0121599588651437,0.0117983625959762,0.0114486268551833,0.0111101123696832,0.0107822656693223,0.0104646011192326,0.0101566870555461,0.00985813506992841,0.00956859171342658,0.00928773206107294,0.00901525470894449,0.00875087787486062,0.00849433635003345,0.00824537910733585,0.00800376741663043,0.00776927335200174,0.00754167860217898,0.00732077351578175,0.00710635632868037
"1",0.00199348888895392,0.00188760865074919,0.00179009052027641,0.00169967642419771,0.00161538912586039,0.00153646066895503,0.00146228019938939,0.00139235560777221,0.00132628513755557,0.00126373624620042,0.00120442978645847,0.00114812811550392,0.00109462611980285,0.00104374441424066,0.000995324168768234,0.000949223157253073,0.000905312726730663,0.000863475461505299,0.000823603373029827,0.00078559648851546,0.000749361742601656,0.000714812099917938,0.000681865854014698,0.000650446061414407,0.00062048007953711,0.000591899184801373,0.000564638252902754,0.000538635487582457,0.00051383218746063,0.00049017254297903
"2",0.00160681930604264,0.00152640227939481,0.00145280690707669,0.00138487852260191,0.00132173286304617,0.0012626859361185,0.00120720322263985,0.00115486252381929,0.00110532656501709,0.00105832265479811,0.00101362749492773,0.000971055781297579,0.000930451613604224,0.00089168199767153,0.000854631914074622,0.000819200563586483,0.000785298499627297,0.000752845431058621,0.000721768532743668,0.000692001141497228,0.000663481745076104,0.000636153194375326,0.000609962085929934,0.000584858274592465,0.000560794485906264,0.000537726004999384,0.000515610424360547,0.000494407437060072,0.000474078665169831,0.000454587515561917
"3",0.0013574967910389,0.0012941867408683,0.00123682583311463,0.00118428730657195,0.00113571796436674,0.00109046602817255,0.0010480293184958,0.00100801759258752,0.000970124898078279,0.000934109108793629,0.000899776671195563,0.000866971168738408,0.000835564707101668,0.000805451398189251,0.000776542414664543,0.00074876222533714,0.000722045721879608,0.000696336020498515,0.000671582776061687,0.000647740886158239,0.000624769492407555,0.000602631208719932,0.000581291523076024,0.000560718332139721,0.000540881577681105,0.000521752961125778,0.000503305718132376,0.000485514439356871,0.000468354926810182,0.000451804077696108
"4",0.00118342005078432,0.00113154706573512,0.0010852564057381,0.00104338733349979,0.00100506855973486,0.000969640416274967,0.000936599572114982,0.000905559200917455,0.000876219931476967,0.000848348444093248,0.000821761564614778,0.000796314359434355,0.000771891172311185,0.000748398843139119,0.00072576155685857,0.00070391691761566,0.00068281294842057,0.000662405792735205,0.000642657950196338,0.000623536919891128,0.000605014155286313,0.000587064257907495,0.000569664354190383,0.000552793613037607,0.000536432871573461,0.000520564344175409,0.000505171395654223,0.000490238363886733,0.000475750420601469,0.000461693461623128
"5",0.00105152535474322,0.00100703562292814,0.000968141965101121,0.000933596667997911,0.000902470485680441,0.000874064833782655,0.000847850306791132,0.000823422897870512,0.000800472367743794,0.000778759105182698,0.000758097020208982,0.000738340784974874,0.000719376247160754,0.000701113183183191,0.000683479792729688,0.000666418499070822,0.000649882734723549,0.000633834474537273,0.000618242338140966,0.000603080127615486,0.000588325698793742,0.000573960088891432,0.000559966841443381,0.000546331483339091,0.000533041119251026,0.000520084116758352,0.000507449861597681,0.00049512856717414,0.00048311112608075,0.0004713889941576
"6",0.000981340895704308,0.000906235690460033,0.000871929903463768,0.000842153213069058,0.000815880743957064,0.000792347557620852,0.000770977473944808,0.00075133314641463,0.000733080441531822,0.000715962644336753,0.000699781540120711,0.000684383388488418,0.000669648429669657,0.000655482973881121,0.000641813400489607,0.000628581582460919,0.0006157413828916,0.00060325596324329,0.000591095709470062,0.000579236630595028,0.00056765911983671,0.000556346994767939,0.000545286752739651,0.000534466992693135,0.000523877965780357,0.00051351122582366,0.00050335935723858,0.000493415763107021,0.000483674499987995,0.000474130149063448
"7",0.000893258055753965,0.000847838723807879,0.000785521540759308,0.000758266894176943,0.00073477643360388,0.000714191008273328,0.000695868222468305,0.000679323371151249,0.000664187964847834,0.000650180098133746,0.000637082958783732,0.000624729037998194,0.000612988400825756,0.000601759891539044,0.000590964488365214,0.000580540250033731,0.000570438452568445,0.000560620623266979,0.000551056255534165,0.000541721043285155,0.000532595513657473,0.000523663966214121,0.000514913648701834,0.000506334115835101,0.000497916729969866,0.000489654271951496,0.000481540637620007,0.000473570600979511,0.000465739629292934,0.00045804373864836
"8",0.000807726792053119,0.000775223218395804,0.000737159354564475,0.000684233816217553,0.000661708682128947,0.000642389241825284,0.000625540914988314,0.000610613848832173,0.000597192719076712,0.00058496145844762,0.000573678038961806,0.000563156166763845,0.000553251819890144,0.000543853236833469,0.000534873401149361,0.000526244355409015,0.000517912871208422,0.000509837134196691,0.000501984195102353,0.000494328002798859,0.000486847882141816,0.000479527353269692,0.000472353214054201,0.000465314825975225,0.000458403557644122,0.000451612350746652,0.000444935381203392,0.000438367794486261,0.00043190549874869,0.000425545003066114
"9",0.000731426970789075,0.000710177581772991,0.000681944641268865,0.000648789196851165,0.000602513305305717,0.000582973508433146,0.000566239452411997,0.000551667585026317,0.00053877604071891,0.000527200736034209,0.000516664515702265,0.000506955088974917,0.00049790901025023,0.000489399894767136,0.000481329652387151,0.000473621904802289,0.000466217003309501,0.000459068233345544,0.000452138907574276,0.000445400129745427,0.00043882906841291,0.000432407620414256,0.000426121373699572,0.00041995880095135,0.00041391063169168,0.000407969362774168,0.000402128876385781,0.000396384141708538,0.000390730981767023,0.000385165891120472
"10",0.00068890664338674,0.000663042363487984,0.00064359513711312,0.000617832008730801,0.000587625158729867,0.000545555454149857,0.000527711511887801,0.000512416802307747,0.000499086923697412,0.000487284377195877,0.000476678659571405,0.00046701822106173,0.000458110414632832,0.000449806939987493,0.000441993137368048,0.000434580024670963,0.000427498319009397,0.000420693912808247,0.000414124428229759,0.000407756578838071,0.000401564140541687,0.000395526385562374,0.000389626870288509,0.000383852494862204,0.000378192772216691,0.000372639259057105,0.000367185112367254,0.000361824743411213,0.000356553547581334,0.000351367693328209
"11",0.000664956457518279,0.000652656558161712,0.0006277539767076,0.000608954453060334,0.000584206416698621,0.00055529039487524,0.000515207935187977,0.000498039824362476,0.000483297697978738,0.000470426109059232,0.000459009395719624,0.000448733671462383,0.000439360121967721,0.000430705916476057,0.000422630354283095,0.0004150246786279,0.000407804503463991,0.000400904129917882,0.000394272247456898,0.000387868661302672,0.000381661787817549,0.00037562672930004,0.000369743788914401,0.00036399732184961,0.000358374844526223,0.000352866342600082,0.000347463732588549,0.000342160442506129,0.000336951084880351,0.000331831201593027
"12",0.000662258151065822,0.000662674203535897,0.000650034064644319,0.00062486390040601,0.000605794500468385,0.000580833145331075,0.000551759453694896,0.000511630843575511,0.000494291109140324,0.000479377898297977,0.000466336330382846,0.000454751313175179,0.000444309498866192,0.000434772561964338,0.000425958101606994,0.000417725785222556,0.000409967163491859,0.000402598100550487,0.000395553095198267,0.000388780987442012,0.000382241691447191,0.000375903696328534,0.000369742146032836,0.000363737358936037,0.000357873683201814,0.000352138609709317,0.000346522083312402,0.000341015967284369,0.000335613626371817,0.000330309601868993
"13",0.000700324012889459,0.000696577664444978,0.000696961154693744,0.000683613925043905,0.00065709247809416,0.000636990070772051,0.000610695899230058,0.000580082376301708,0.00053785211672645,0.00051958336586852,0.000503867936591008,0.000490122051795995,0.000477909022631603,0.000466899213139623,0.000456841920193012,0.0004475452773282,0.000438861674482769,0.000430677041279177,0.000422902882436288,0.000415470303113239,0.000408325492010254,0.000401426284496171,0.000394739533649746,0.000388239090586956,0.000381904247404272,0.000375718533350505,0.000369668781950475,0.000363744406751592,0.000357936838193986,0.000352239085227477
"14",0.000774454251972093,0.000770591471113929,0.000766839419047321,0.000767632162178723,0.000753295190014931,0.000724420103566701,0.000702597120477082,0.000673920102334359,0.000640446391613443,0.0005941084078453,0.000574206044574861,0.000557107427481379,0.000542170861350233,0.000528916194288622,0.000516980879615244,0.000506089109604598,0.000496029752529486,0.000486640341882928,0.000477795305213609,0.00046939721337846,0.000461370214081298,0.000453655065871334,0.000446205358178715,0.000438984618808156,0.000431964090911581,0.000425121018450009,0.000418437320050127,0.000411898560901289,0.000405493154224391,0.00039921174011716
"15",0.000881110462656924,0.000880345533026533,0.00087675381630951,0.000873280911095186,0.000874981298442058,0.000859422804050072,0.000827233747455623,0.000803045560479999,0.000770971460237407,0.000733345690582049,0.00068090689242087,0.000658697268132424,0.000639665785165579,0.000623083737757766,0.000608405565939905,0.000595219109576917,0.0005832106516192,0.0005721399223773,0.000561821952911486,0.000552113727219357,0.000542904254068624,0.000534107112599998,0.000525654811188914,0.000517494490644088,0.000509584633830087,0.000501892534950784,0.000494392346181198,0.000487063565588877,0.000479889863928797,0.000472858172659398
"16",0.00102628415260732,0.00101615007785,0.00101636029171786,0.00101330274008375,0.00101037489569493,0.00101343145146519,0.000996482115620922,0.000960191609548274,0.000933118664845744,0.000896813259031862,0.000853963858563671,0.000793753228470915,0.000768688996723391,0.000747282740117698,0.00072869413537769,0.000712293635897318,0.000697605312463679,0.000684266673112346,0.000671999920506015,0.000660591074977045,0.000649874609819618,0.000639722015757719,0.000630033208803362,0.000620730023222659,0.000611751251192785,0.000603048841068126,0.000594584970766651,0.000586329786745307,0.000578259652115169,0.000570355786063501
"17",0.00119734531008164,0.00117767456127889,0.00116712784988442,0.00116845279823181,0.00116601894585338,0.00116372896302116,0.00116833283093884,0.00114985907556672,0.00110901117319031,0.0010787425211634,0.00103773352675788,0.00098906816753645,0.000920184989840167,0.000891955547073559,0.000867921414587176,0.000847117459837091,0.000828820203678832,0.000812482378284485,0.000797686910977532,0.000784113995236862,0.000771517163091888,0.000759705666841601,0.000748531359189037,0.000737878829694192,0.000727657930035633,0.000717798072029449,0.000708243854281308,0.000698951692958336,0.000689887216745796,0.000681023246762765
"18",0.00137470978233182,0.00134832979643839,0.0013269805518399,0.00131589199642085,0.00131818248098084,0.00131623222346703,0.00131444162702516,0.00132043975465851,0.00130034675142926,0.00125491130192885,0.00122139870754538,0.00117567709072095,0.00112122037576768,0.00104376432977073,0.00101235554559018,0.000985672883148757,0.000962628215612673,0.000942405544375971,0.000924387370298266,0.00090810291115168,0.000893191037797774,0.000879373334839553,0.000866434258624977,0.000854206356287161,0.000842559149089093,0.000831390704518716,0.000820621204302337,0.000810188008799069,0.000800041852712182,0.000790143902141259
"19",0.00153331167476531,0.00150375478557844,0.00147517979857758,0.00145209893665439,0.0014402395075589,0.001443021610377,0.00144116147295779,0.00143947542200874,0.00144631991417254,0.00142458306361723,0.00137506888669188,0.00133860272891379,0.00128873947240617,0.00122928018604868,0.00114457742541453,0.00111034672614065,0.00108128750400292,0.00105620881420074,0.00103421744196226,0.00101463736960568,0.000996953134954494,0.000980769286730411,0.000965780912770196,0.000951751930676878,0.000938498914034448,0.000925878926739674,0.000913780298584593,0.000902115584389936,0.000890816160361684,0.000879828058390922
"20",0.00162667994475149,0.0016257872254125,0.00159403389867445,0.00156333752661651,0.00153847792786633,0.00152551698909177,0.00152806711560681,0.00152570125752335,0.00152352077530006,0.00153036758707251,0.00150697634682368,0.00145422089493001,0.0014152882369405,0.00136221477889552,0.00129902827680317,0.0012092056431207,0.00117273765963559,0.00114174917226322,0.00111497871009419,0.00109148032448509,0.00107053821059202,0.00105160666263471,0.00103426709745067,0.00101819681858403,0.0010031460104905,0.000988920601438569,0.000975369375384878,0.000962374201527086,0.000949842578101876,0.00093770191115494
"21",0.00170024909967862,0.00167945148094308,0.00167769639762726,0.0016441125103068,0.00161165117770977,0.00158523584079993,0.00157110053794953,0.00157294549651258,0.00156973038419653,0.00156670870756785,0.00157296823014322,0.00154815679731005,0.00149321795884352,0.00145251971904874,0.00139735593381297,0.00133187778874313,0.00123916817986228,0.00120119986606875,0.00116887864612322,0.00114090533255849,0.00111630600860922,0.00109434394686907,0.00107445767336951,0.00105621664581263,0.00103928904693742,0.00102341806978267,0.00100840425755399,0.000994092226360772,0.000980360603240836,0.000967114350324765
"22",0.00174816930690836,0.00172187309494907,0.00169989773787119,0.00169720950027552,0.00166234194699571,0.00162864573974543,0.00160109170786639,0.00158596299810445,0.00158697284468426,0.00158287869473907,0.00157898343508277,0.00158444079445118,0.00155861106913728,0.0015024940631827,0.00146075824034953,0.00140452702236082,0.00133799404320104,0.00124419027991989,0.00120542050338165,0.00117235589529197,0.00114368494630389,0.00111842484211697,0.00109583238366002,0.00107534135976389,0.00105651773973856,0.00103902712162041,0.00102261076991733,0.00100706777670168,0.000992241654558337,0.000978010180055127
