"","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038"
"55",0.00570106541562027,0.00564262393145813,0.00558477816461642,0.00552752211135512,0.00547084982704042,0.00541475542559145,0.00535923307893165,0.00530427701644467,0.00524988152443487,0.00519604094559223,0.00514274967846179,0.00509000217691761,0.005037792949641,0.00498611655960337,0.00493496762355322,0.00488434081150769,0.00483423084624834,0.0047846325028212,0.00473554060804115,0.00468695004000054,0.00463885572758201,0.00459125264997547,0.00454413583619936,0.00449750036462592,0.00445134136251061,0.00440565400552567,0.0043604335172977,0.00431567516894921,0.00427137427864432,0.00422752621113826
"56",0.00632550057620538,0.00626036827344508,0.00619590244207786,0.00613209634807059,0.00606894332367482,0.00600643676681035,0.00594457014045393,0.00588333697203283,0.0058227308528234,0.00576274543735447,0.00570337444281568,0.00564461164847066,0.00558645089507503,0.00552888608429917,0.00547191117815586,0.00541552019843261,0.00535970722612868,0.00530446640089692,0.00524979192049015,0.00519567804021232,0.00514211907237417,0.00508910938575356,0.00503664340506039,0.00498471561040593,0.00493332053677687,0.00488245277351365,0.00483210696379338,0.00478227780411714,0.00473296004380173,0.00468414848447573
"57",0.00701784711087936,0.00694526978658774,0.00687343784851266,0.0068023437482883,0.00673198001178855,0.00666233923844227,0.00659341410055401,0.00652519734263003,0.00645768178070967,0.00639086030170196,0.00632472586272753,0.00625927149046583,0.00619449028050744,0.00613037539671176,0.0060669200705697,0.00600411760057168,0.00594196135158067,0.00588044475421035,0.00581956130420839,0.00575930456184474,0.005699668151305,0.00564064576008871,0.00558223113841277,0.00552441809861961,0.00546720051459047,0.00541057232116347,0.0053545275135566,0.00529906014679554,0.00524416433514627,0.00518983425155254
"58",0.00778537948884184,0.0077045204721762,0.0076244948046251,0.00754529403090566,0.00746690977876623,0.00738933375822828,0.00731255776083401,0.0072365736588996,0.00716137340477428,0.00708694903010491,0.00701329264510627,0.00694039643783699,0.00686825267348106,0.00679685369363496,0.00672619191560028,0.00665625983168199,0.00658705000849213,0.00651855508625912,0.00645076777814241,0.00638368086955269,0.00631728721747752,0.00625157974981232,0.0061865514646968,0.00612219542985672,0.00605850478195101,0.00599547272592416,0.00593309253436397,0.00587135754686446,0.00581026116939413,0.00574979687366934
"59",0.00863612576312115,0.00854605747523553,0.00845692051859885,0.00836870542929403,0.00828140283612107,0.00819500345976078,0.0081094981119444,0.00802487769462946,0.00794113319918132,0.00785825570556098,0.0077762363815187,0.00769506648179362,0.00761473734731935,0.00753524040443541,0.00745656716410473,0.00737870922113691,0.00730165825341745,0.00722540602114278,0.00714994436606127,0.00707526521071992,0.00700136055771694,0.00692822248896014,0.00685584316493108,0.00678421482395492,0.00671332978147612,0.00664318042933968,0.00657375923507829,0.00650505874120494,0.00643707156451129,0.00636979039537164
"60",0.00957893972444947,0.00947863450974923,0.00937936968747117,0.0092811346736632,0.00918391898772369,0.00908771225148276,0.00899250418828993,0.00889828462210798,0.00880504347661292,0.00871277077430039,0.00862145663559808,0.00853109127798455,0.00844166501511412,0.00835316825594813,0.0082655915038922,0.00817892535593996,0.00809316050182273,0.00800828772316553,0.00792429789264919,0.00784118197317867,0.00775893101705752,0.00767753616516847,0.00759698864616012,0.00751727977563979,0.00743840095537245,0.00736034367248567,0.00728309949868077,0.00720666008944981,0.00713101718329883,0.00705616260097688
"61",0.0106235785834796,0.0105118987824435,0.0104013806667017,0.0102920124106973,0.0101837823038497,0.0100766787495508,0.00997069026416737,0.00986580547604915,0.00976201312454417,0.00965930205901988,0.00955766123789086,0.00945707972765281,0.00935754670192299,0.00925905144048711,0.00916158332835245,0.00906513185480763,0.0089696866124886,0.00887523729645115,0.0087817737032498,0.00868928573002313,0.00859776337358548,0.00850719672952511,0.00841757599130879,0.00832889144939267,0.00824113349033971,0.00815429259594334,0.00806835934235766,0.00798332439923384,0.00789917852886302,0.00781591258532547
"62",0.011780786267037,0.0116564735089062,0.0115334572094812,0.0114117241694773,0.0112912613172386,0.0111720557076462,0.0110540945210338,0.0109373650621089,0.0108218547588801,0.0107075511615915,0.0105944419416626,0.0104825148906352,0.0103717579191265,0.0102621590557887,0.0101537064462747,0.010046388352211,0.0099401931501766,0.00983510933068843,0.00973112549719352,0.00962823036506761,0.00952641276062042,0.00942566162010735,0.0093259659887479,0.00922731501975067,0.00912969797334491,0.00903310421581861,0.00893752321856347,0.00884294455712616,0.00874935791026637,0.00865675305902143
"63",0.0130623823159659,0.0129240460208711,0.0127871557854927,0.0126516968939075,0.0125176547715143,0.0123850149838566,0.0122537632354502,0.0121238853686172,0.0119953673623263,0.0118681953310387,0.0117423555235603,0.0116178343219003,0.0114946182401355,0.0113726939232814,0.0112520481461696,0.0111326678123314,0.0110145399528874,0.0108976517254449,0.0107819904129999,0.0106675434228476,0.0105542982854977,0.0104422426535978,0.0103313643008621,0.0102216511210077,0.0101130911266975,0.0100056724484889,0.00989938333379018,0.00979421214582341,0.00969014736259371,0.00958717757586563
"64",0.0144813562430722,0.0143274613383738,0.0141751783675535,0.0140244909443202,0.0138753828384318,0.0137278379744343,0.0135818404304055,0.0134373744367045,0.0132944243747263,0.0131529747756624,0.0130130103192658,0.0128745158326236,0.0127374762889336,0.0126018768062876,0.0124677026464606,0.0123349392137062,0.0122035720535571,0.0120735868516333,0.0119449694324551,0.011817705758263,0.0116917819278444,0.0115671841753653,0.0114438988692104,0.0113219125108276,0.0112012117335809,0.0110817833016085,0.0109636141086884,0.0108466911771101,0.0107310016565535,0.0106165328229743
